scene,time,controllerLocationX,controllerLocationY,controllerLocationZ,controllerRotationX,controllerRotationY,controllerRotationZ,controllerRotationW,controllerRotationEulerX,controllerRotationEulerY,controllerRotationEulerZ
1,0.40964,-0.7024017,1.720853,0.3438333,-0.08230703,0.005822305,-0.484116,0.8711047,352.0818,5.20392,301.5134
1,0.4234588,-0.7030025,1.72131,0.3454945,-0.08398155,0.008037917,-0.4846202,0.8706468,352.0421,5.527429,301.4128
1,0.436345,-0.7036157,1.721841,0.3471155,-0.08563375,0.009890512,-0.4849549,0.8702803,351.9835,5.811822,301.3358
1,0.4492278,-0.7041706,1.722439,0.3487597,-0.08750406,0.01172834,-0.4853418,0.8698556,351.9031,6.108027,301.248
1,0.4623131,-0.7047676,1.723177,0.3506365,-0.08964922,0.01363553,-0.4860778,0.8691982,351.8022,6.430701,301.1086
1,0.4743392,-0.7052525,1.72379,0.3522246,-0.09149605,0.01537076,-0.4864703,0.8687571,351.7194,6.7159,301.019
1,0.4876789,-0.7057727,1.724338,0.3537434,-0.09308872,0.01702737,-0.4868963,0.8683182,351.6581,6.978968,300.9287
1,0.4992847,-0.7063408,1.72499,0.3555197,-0.09483709,0.01898616,-0.4875118,0.8677428,351.6004,7.283475,300.8085
1,0.5114889,-0.7068182,1.725472,0.3570005,-0.09608269,0.02065523,-0.4883056,0.8671212,351.5782,7.531425,300.674
1,0.5247828,-0.7073048,1.725863,0.3584726,-0.09712389,0.02261263,-0.4891302,0.8664913,351.5936,7.796628,300.5371
1,0.5367385,-0.7080992,1.726433,0.3607884,-0.09894188,0.02576843,-0.490155,0.8656181,351.603,8.22955,300.3535
1,0.5587728,-0.7083598,1.726585,0.3616028,-0.0996449,0.02704867,-0.490412,0.8653527,351.6091,8.401645,300.3005
1,0.5676097,-0.7088073,1.726897,0.3628967,-0.1008942,0.02869886,-0.4906526,0.8650184,351.5823,8.642976,300.2375
1,0.5746934,-0.709267,1.727206,0.3642218,-0.1021437,0.03028806,-0.4908013,0.8647332,351.5513,8.877439,300.1866
1,0.5854086,-0.7097934,1.727553,0.3657427,-0.103632,0.03218394,-0.4909829,0.8643844,351.5149,9.157195,300.1248
1,0.5981822,-0.7101942,1.727805,0.3669401,-0.1046888,0.03365259,-0.4912241,0.8640641,351.4974,9.369254,300.0652
1,0.6108441,-0.7105991,1.728003,0.3681304,-0.1054953,0.03521063,-0.4916059,0.8636867,351.5115,9.576749,299.991
1,0.6237659,-0.7110539,1.728187,0.3695378,-0.1064664,0.03731696,-0.4922433,0.8631158,351.5441,9.851337,299.8769
1,0.6372947,-0.7114158,1.728339,0.370689,-0.1073129,0.0390118,-0.4926913,0.8626804,351.5636,10.07556,299.7921
1,0.6483679,-0.7117732,1.72846,0.3717423,-0.1079728,0.04048242,-0.492874,0.8624259,351.5856,10.26366,299.7473
1,0.6607054,-0.7121375,1.728566,0.3728177,-0.1085684,0.04207683,-0.4933822,0.861984,351.6252,10.46339,299.6599
1,0.673398,-0.7125476,1.728672,0.3740416,-0.1091832,0.04387933,-0.4941309,0.8613873,351.6781,10.68728,299.5392
1,0.6859362,-0.7128969,1.728782,0.3751251,-0.1097649,0.0453635,-0.4946583,0.8609338,351.7136,10.87529,299.4499
1,0.6991404,-0.7133798,1.72894,0.3766677,-0.1106037,0.0474686,-0.495082,0.8604693,351.7588,11.13967,299.3659
1,0.7219511,-0.7135689,1.729003,0.3773187,-0.1109727,0.04839463,-0.4950675,0.8603784,351.7762,11.25408,299.3555
1,0.7294391,-0.7138386,1.729105,0.3783646,-0.111673,0.04990837,-0.4955029,0.8599507,351.8013,11.45131,299.2755
1,0.7371189,-0.7141992,1.729199,0.3797573,-0.112544,0.05207227,-0.4959352,0.8594595,351.8477,11.72359,299.189
1,0.7482595,-0.7145014,1.729294,0.3810051,-0.113319,0.0539623,-0.4964329,0.8589536,351.8888,11.96338,299.0971
1,0.7604816,-0.7148083,1.729385,0.3821921,-0.1139721,0.05571238,-0.4967437,0.8585756,351.9315,12.18008,299.0332
1,0.7733602,-0.7151738,1.729499,0.3835667,-0.1148226,0.05759754,-0.4968807,0.8582587,351.9604,12.42065,298.9872
1,0.7857627,-0.7155091,1.729567,0.384764,-0.1152459,0.0592978,-0.4969575,0.8580415,352.0196,12.61624,298.9596
1,0.7987451,-0.7158445,1.729574,0.3860333,-0.1157025,0.06129627,-0.4972691,0.8576591,352.0965,12.84563,298.8987
1,0.8118559,-0.7161797,1.729564,0.3873801,-0.1161552,0.06349617,-0.4979388,0.857049,352.1913,13.09795,298.7897
1,0.8234979,-0.71659,1.729556,0.3890886,-0.116915,0.06629024,-0.4987995,0.8562334,352.2945,13.42965,298.6455
1,0.8361353,-0.7169277,1.729606,0.3905501,-0.1177662,0.0685216,-0.4994047,0.855588,352.3525,13.70875,298.5354
1,0.8487095,-0.717306,1.729746,0.3919828,-0.1187012,0.07041767,-0.4995938,0.8551944,352.3764,13.95608,298.4797
1,0.8613485,-0.7177825,1.730044,0.3938943,-0.1205269,0.07269947,-0.4996857,0.8546942,352.3354,14.29585,298.4131
1,0.8834404,-0.7180419,1.730365,0.3948864,-0.1218118,0.07346558,-0.4992823,0.8546822,352.2495,14.44767,298.4315
1,0.8908448,-0.7183537,1.730653,0.3961826,-0.1231084,0.07487716,-0.499083,0.8544904,352.2038,14.66616,298.4193
1,0.8988253,-0.7186588,1.73092,0.3975757,-0.1244687,0.07657138,-0.4991844,0.8540838,352.1739,14.91943,298.3639
1,0.9112557,-0.7189459,1.731125,0.3989776,-0.125638,0.07843548,-0.499672,0.8534581,352.1795,15.18129,298.261
1,0.9232669,-0.7192413,1.731346,0.4006077,-0.1270126,0.08080893,-0.5003963,0.8526084,352.2003,15.50865,298.1189
1,0.9360242,-0.7194731,1.73155,0.4018712,-0.1281188,0.0826066,-0.5005587,0.8521752,352.2032,15.7573,298.0604
1,0.9482482,-0.7196919,1.73179,0.4029781,-0.1291295,0.08390614,-0.5006331,0.851852,352.1844,15.94991,298.0179
1,0.9609228,-0.7198886,1.732079,0.404002,-0.130377,0.08485359,-0.5007085,0.8515238,352.122,16.12252,297.9702
1,0.9737211,-0.7200608,1.732374,0.4051106,-0.1317365,0.08608291,-0.5003186,0.8514203,352.057,16.32604,297.9794
